date,distance,effective_load,exercise_name,exercise_normalized,notes,reps,rpe,seconds,set_order,set_volume,weight,workout_name,workout_notes
2017-11-20 20:13:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,6,,0,3,1200.0,200.0,2 - Shoulders,
2017-11-20 20:13:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,7,,0,4,1645.0,235.0,2 - Shoulders,
2017-11-20 20:13:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,7,,0,5,1680.0,240.0,2 - Shoulders,
2017-11-20 20:13:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,6,,0,6,1440.0,240.0,2 - Shoulders,
2017-11-20 20:13:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,8,,0,7,1800.0,225.0,2 - Shoulders,
2017-11-20 20:13:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,8,,0,8,1800.0,225.0,2 - Shoulders,
2017-11-20 20:13:37,0.0,230.82679180887376,Bench Press (Barbell),bench press,,6,9.421501706484642,0,1,1470.0,245.0,2 - Shoulders,
2017-11-20 20:13:37,0.0,277.934300341297,Bench Press (Barbell),bench press,,5,9.421501706484642,0,2,1475.0,295.0,2 - Shoulders,
2017-11-20 20:13:37,0.0,277.934300341297,Bench Press (Barbell),bench press,,5,9.421501706484642,0,3,1475.0,295.0,2 - Shoulders,
2017-11-20 20:13:37,0.0,282.6450511945393,Bench Press (Barbell),bench press,,5,9.421501706484642,0,4,1500.0,300.0,2 - Shoulders,
2017-11-20 20:13:37,0.0,0.0,Incline Press (Dumbbell),incline press,,11,,0,1,1760.0,160.0,2 - Shoulders,
2017-11-20 20:13:37,0.0,0.0,Incline Press (Dumbbell),incline press,,11,,0,2,1760.0,160.0,2 - Shoulders,
2017-11-20 20:13:37,0.0,0.0,Incline Press (Dumbbell),incline press,,11,,0,3,1760.0,160.0,2 - Shoulders,
2017-11-22 14:59:09,0.0,218.15068493150682,Squat (Barbell),squat,,5,8.904109589041095,0,1,1225.0,245.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,209.24657534246572,Squat (Barbell),squat,,5,8.904109589041095,0,2,1175.0,235.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,244.8630136986301,Squat (Barbell),squat,,5,8.904109589041095,0,3,1375.0,275.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,280.4794520547945,Squat (Barbell),squat,,5,8.904109589041095,0,4,1575.0,315.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,302.73972602739724,Squat (Barbell),squat,,5,8.904109589041095,0,5,1700.0,340.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,324.99999999999994,Squat (Barbell),squat,,5,8.904109589041095,0,6,1825.0,365.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,324.99999999999994,Squat (Barbell),squat,,5,8.904109589041095,0,7,1825.0,365.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,324.99999999999994,Squat (Barbell),squat,,5,8.904109589041095,0,8,1825.0,365.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,280.4794520547945,Squat (Barbell),squat,,5,8.904109589041095,0,9,1575.0,315.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,0.0,Leg outward fly,leg outward fly,,16,,0,1,1760.0,110.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,0.0,Leg outward fly,leg outward fly,,12,,0,2,1560.0,130.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,0.0,Leg outward fly,leg outward fly,,12,,0,3,1560.0,130.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,474.95454545454544,Leg press (hinge ),leg press,,8,8.795454545454545,0,1,4320.0,540.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,633.2727272727273,Leg press (hinge ),leg press,,9,8.795454545454545,0,2,6480.0,720.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,633.2727272727273,Leg press (hinge ),leg press,,9,8.795454545454545,0,3,6480.0,720.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,633.2727272727273,Leg press (hinge ),leg press,,9,8.795454545454545,0,4,6480.0,720.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,110.25,Romanian Deadlift (Barbell),romanian deadlift,,8,8.166666666666666,0,1,1080.0,135.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,110.25,Romanian Deadlift (Barbell),romanian deadlift,,8,8.166666666666666,0,2,1080.0,135.0,1 - Heavy Squats,
2017-11-22 14:59:09,0.0,126.58333333333333,Romanian Deadlift (Barbell),romanian deadlift,,8,8.166666666666666,0,3,1240.0,155.0,1 - Heavy Squats,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,8,,0,1,80.0,10.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,8,,0,2,520.0,65.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,8,,0,3,520.0,65.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,8,,0,4,520.0,65.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,8,,0,5,400.0,50.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,9,,0,6,450.0,50.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,12,,0,7,0.0,0.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,8,,0,8,200.0,25.0,Back,
2017-11-23 13:16:47,0.0,23.666666666666668,Face pull,face pull,,14,7.888888888888889,0,1,420.0,30.0,Back,
2017-11-23 13:16:47,0.0,23.666666666666668,Face pull,face pull,,14,7.888888888888889,0,2,420.0,30.0,Back,
2017-11-23 13:16:47,0.0,31.555555555555557,Face pull,face pull,,12,7.888888888888889,0,3,480.0,40.0,Back,
2017-11-23 13:16:47,0.0,39.44444444444445,Face pull,face pull,,12,7.888888888888889,0,4,600.0,50.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer Curl,hammer curl,,12,,0,1,600.0,50.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer Curl,hammer curl,,12,,0,2,600.0,50.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer Curl,hammer curl,,10,,0,3,700.0,70.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,1,2520.0,210.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,2,2520.0,210.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,3,2520.0,210.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,4,2760.0,230.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,5,2760.0,230.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,8,,0,6,1440.0,180.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,8,,0,1,80.0,10.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,8,,0,2,520.0,65.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,8,,0,3,520.0,65.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,8,,0,4,520.0,65.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,8,,0,5,400.0,50.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,9,,0,6,450.0,50.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,12,,0,7,0.0,0.0,Back,
2017-11-23 13:16:47,0.0,0.0,Chin Up,chin up,,8,,0,8,200.0,25.0,Back,
2017-11-23 13:16:47,0.0,23.666666666666668,Face pull,face pull,,14,7.888888888888889,0,1,420.0,30.0,Back,
2017-11-23 13:16:47,0.0,23.666666666666668,Face pull,face pull,,14,7.888888888888889,0,2,420.0,30.0,Back,
2017-11-23 13:16:47,0.0,31.555555555555557,Face pull,face pull,,12,7.888888888888889,0,3,480.0,40.0,Back,
2017-11-23 13:16:47,0.0,39.44444444444445,Face pull,face pull,,12,7.888888888888889,0,4,600.0,50.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer Curl,hammer curl,,12,,0,1,600.0,50.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer Curl,hammer curl,,12,,0,2,600.0,50.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer Curl,hammer curl,,10,,0,3,700.0,70.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,1,2520.0,210.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,2,2520.0,210.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,3,2520.0,210.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,4,2760.0,230.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,5,2760.0,230.0,Back,
2017-11-23 13:16:47,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,8,,0,6,1440.0,180.0,Back,
2017-11-24 13:09:49,0.0,132.1875,Incline Bench Press (Barbell),incline bench press,,6,9.791666666666666,0,1,810.0,135.0,1 Incline Day,
2017-11-24 13:09:49,0.0,195.83333333333331,Incline Bench Press (Barbell),incline bench press,,5,9.791666666666666,0,2,1000.0,200.0,1 Incline Day,
2017-11-24 13:09:49,0.0,244.79166666666666,Incline Bench Press (Barbell),incline bench press,,8,9.791666666666666,0,3,2000.0,250.0,1 Incline Day,
2017-11-24 13:09:49,0.0,249.6875,Incline Bench Press (Barbell),incline bench press,,8,9.791666666666666,0,4,2040.0,255.0,1 Incline Day,
2017-11-24 13:09:49,0.0,249.6875,Incline Bench Press (Barbell),incline bench press,,7,9.791666666666666,0,5,1785.0,255.0,1 Incline Day,
2017-11-24 13:09:49,0.0,249.6875,Incline Bench Press (Barbell),incline bench press,,5,9.791666666666666,0,6,1275.0,255.0,1 Incline Day,
2017-11-24 13:09:49,0.0,0.0,Incline Press (Dumbbell),incline press,,10,,0,1,2000.0,200.0,1 Incline Day,
2017-11-24 13:09:49,0.0,0.0,Incline Press (Dumbbell),incline press,,10,,0,2,2000.0,200.0,1 Incline Day,
2017-11-24 13:09:49,0.0,0.0,Incline Press (Dumbbell),incline press,,9,,0,3,1800.0,200.0,1 Incline Day,
2017-11-26 17:35:57,0.0,209.24657534246572,Squat (Barbell),squat,,5,8.904109589041095,0,1,1175.0,235.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,253.7671232876712,Squat (Barbell),squat,,5,8.904109589041095,0,2,1425.0,285.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,289.3835616438356,Squat (Barbell),squat,,5,8.904109589041095,0,3,1625.0,325.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,298.2876712328767,Squat (Barbell),squat,,5,8.904109589041095,0,4,1675.0,335.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,307.19178082191775,Squat (Barbell),squat,,5,8.904109589041095,0,5,1725.0,345.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,316.0958904109589,Squat (Barbell),squat,,5,8.904109589041095,0,6,1775.0,355.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,324.99999999999994,Squat (Barbell),squat,,5,8.904109589041095,0,7,1825.0,365.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,324.99999999999994,Squat (Barbell),squat,,4,8.904109589041095,0,8,1460.0,365.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,280.4794520547945,Squat (Barbell),squat,,5,8.904109589041095,0,9,1575.0,315.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,0.0,Leg curl,leg curl,,10,,0,1,1200.0,120.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,0.0,Leg curl,leg curl,,10,,0,2,1200.0,120.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,134.75,Romanian Deadlift (Barbell),romanian deadlift,,8,8.166666666666666,0,1,1320.0,165.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,134.75,Romanian Deadlift (Barbell),romanian deadlift,,8,8.166666666666666,0,2,1320.0,165.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,151.08333333333334,Romanian Deadlift (Barbell),romanian deadlift,,9,8.166666666666666,0,3,1665.0,185.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,151.08333333333334,Romanian Deadlift (Barbell),romanian deadlift,,9,8.166666666666666,0,4,1665.0,185.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,167.41666666666666,Romanian Deadlift (Barbell),romanian deadlift,,8,8.166666666666666,0,5,1640.0,205.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,554.1136363636364,Leg press (hinge ),leg press,,10,8.795454545454545,0,1,6300.0,630.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,554.1136363636364,Leg press (hinge ),leg press,,10,8.795454545454545,0,2,6300.0,630.0,1 - Heavy Squats,
2017-11-26 17:35:57,0.0,554.1136363636364,Leg press (hinge ),leg press,,10,8.795454545454545,0,3,6300.0,630.0,1 - Heavy Squats,
2017-11-27 21:50:25,0.0,0.0,Chin Up,chin up,,10,,0,1,0.0,0.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Chin Up,chin up,,10,,0,2,550.0,55.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Chin Up,chin up,,9,,0,3,495.0,55.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Chin Up,chin up,,9,,0,4,540.0,60.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Chin Up,chin up,,8,,0,5,520.0,65.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Chin Up,chin up,,8,,0,6,520.0,65.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Chin Up,chin up,,7,,0,7,455.0,65.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Chin Up,chin up,,12,,0,8,0.0,0.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,1,2760.0,230.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,2,2760.0,230.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,3,3000.0,250.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,8,,0,4,2160.0,270.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,8,,0,5,2160.0,270.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,11,,0,6,1980.0,180.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,11,,0,7,1980.0,180.0,2 - Back Heavy Chins,
2017-11-27 21:50:25,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,11,,0,8,1980.0,180.0,2 - Back Heavy Chins,
2017-11-30 16:57:05,0.0,200.34246575342465,Squat (Barbell),squat,,6,8.904109589041095,0,1,1350.0,225.0,2 Legs-high Reps,
2017-11-30 16:57:05,0.0,200.34246575342465,Squat (Barbell),squat,,6,8.904109589041095,0,2,1350.0,225.0,2 Legs-high Reps,
2017-11-30 16:57:05,0.0,227.05479452054792,Squat (Barbell),squat,,6,8.904109589041095,0,3,1530.0,255.0,2 Legs-high Reps,
2017-11-30 16:57:05,0.0,262.6712328767123,Squat (Barbell),squat,,6,8.904109589041095,0,4,1770.0,295.0,2 Legs-high Reps,
2017-11-30 16:57:05,0.0,298.2876712328767,Squat (Barbell),squat,,5,8.904109589041095,0,5,1675.0,335.0,2 Legs-high Reps,
2017-11-30 16:57:05,0.0,311.6438356164383,Squat (Barbell),squat,,5,8.904109589041095,0,6,1750.0,350.0,2 Legs-high Reps,
2017-11-30 16:57:05,0.0,311.6438356164383,Squat (Barbell),squat,,5,8.904109589041095,0,7,1750.0,350.0,2 Legs-high Reps,
2017-11-30 16:57:05,0.0,324.99999999999994,Squat (Barbell),squat,,5,8.904109589041095,0,8,1825.0,365.0,2 Legs-high Reps,
2017-11-30 16:57:05,0.0,324.99999999999994,Squat (Barbell),squat,,5,8.904109589041095,0,9,1825.0,365.0,2 Legs-high Reps,
2017-11-30 16:57:05,0.0,183.75,Romanian Deadlift (Barbell),romanian deadlift,,8,8.166666666666666,0,1,1800.0,225.0,2 Legs-high Reps,
2017-11-30 16:57:05,0.0,183.75,Romanian Deadlift (Barbell),romanian deadlift,,8,8.166666666666666,0,2,1800.0,225.0,2 Legs-high Reps,
2017-11-30 16:57:05,0.0,183.75,Romanian Deadlift (Barbell),romanian deadlift,,8,8.166666666666666,0,3,1800.0,225.0,2 Legs-high Reps,
2017-12-02 00:14:13,0.0,0.0,Chin Up,chin up,,13,,0,1,0.0,0.0,Back,
2017-12-02 00:14:13,0.0,0.0,Chin Up,chin up,,13,,0,2,0.0,0.0,Back,
2017-12-02 00:14:13,0.0,0.0,Chin Up,chin up,,13,,0,3,0.0,0.0,Back,
2017-12-02 00:14:13,0.0,0.0,Chin Up,chin up,,13,,0,4,0.0,0.0,Back,
2017-12-02 00:14:13,0.0,0.0,Chin Up,chin up,,13,,0,5,0.0,0.0,Back,
2017-12-02 00:14:13,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,1,2760.0,230.0,Back,
2017-12-02 00:14:13,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,2,2760.0,230.0,Back,
2017-12-02 00:14:13,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,3,2760.0,230.0,Back,
2017-12-02 00:14:13,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,4,2760.0,230.0,Back,
2017-12-02 00:14:13,0.0,0.0,Hammer lat pulldown,hammer lat pulldown,,10,,0,1,1800.0,180.0,Back,
2017-12-02 00:14:13,0.0,0.0,Hammer lat pulldown,hammer lat pulldown,,10,,0,2,1800.0,180.0,Back,
2017-12-02 00:14:13,0.0,0.0,Hammer lat pulldown,hammer lat pulldown,,10,,0,3,2100.0,210.0,Back,
2017-12-02 00:14:13,0.0,0.0,Hammer lat pulldown,hammer lat pulldown,,10,,0,4,1900.0,190.0,Back,
2017-12-03 13:23:06,0.0,132.1875,Incline Bench Press (Barbell),incline bench press,,6,9.791666666666666,0,1,810.0,135.0,1 Incline Day,
2017-12-03 13:23:06,0.0,151.77083333333331,Incline Bench Press (Barbell),incline bench press,,6,9.791666666666666,0,2,930.0,155.0,1 Incline Day,
2017-12-03 13:23:06,0.0,200.72916666666666,Incline Bench Press (Barbell),incline bench press,,6,9.791666666666666,0,3,1230.0,205.0,1 Incline Day,
2017-12-03 13:23:06,0.0,239.89583333333331,Incline Bench Press (Barbell),incline bench press,,8,9.791666666666666,0,4,1960.0,245.0,1 Incline Day,
2017-12-03 13:23:06,0.0,239.89583333333331,Incline Bench Press (Barbell),incline bench press,,8,9.791666666666666,0,5,1960.0,245.0,1 Incline Day,
2017-12-03 13:23:06,0.0,239.89583333333331,Incline Bench Press (Barbell),incline bench press,,8,9.791666666666666,0,6,1960.0,245.0,1 Incline Day,
2017-12-03 13:23:06,0.0,225.20833333333331,Incline Bench Press (Barbell),incline bench press,,8,9.791666666666666,0,7,1840.0,230.0,1 Incline Day,
2017-12-03 13:23:06,0.0,225.20833333333331,Incline Bench Press (Barbell),incline bench press,,8,9.791666666666666,0,8,1840.0,230.0,1 Incline Day,
2017-12-03 13:23:06,0.0,0.0,Weighted dips,weighted dips,,10,,0,1,0.0,0.0,1 Incline Day,
2017-12-03 13:23:06,0.0,0.0,Weighted dips,weighted dips,,10,,0,2,600.0,60.0,1 Incline Day,
2017-12-03 13:23:06,0.0,0.0,Weighted dips,weighted dips,,9,,0,3,837.0,93.0,1 Incline Day,
2017-12-03 13:23:06,0.0,0.0,Weighted dips,weighted dips,,9,,0,4,972.0,108.0,1 Incline Day,
2017-12-03 13:23:06,0.0,0.0,Weighted dips,weighted dips,,9,,0,5,972.0,108.0,1 Incline Day,
2017-12-03 13:23:06,0.0,121.595703125,Overhead Press (Dumbbell),overhead press,,10,9.353515625,0,1,1300.0,130.0,1 Incline Day,
2017-12-03 13:23:06,0.0,121.595703125,Overhead Press (Dumbbell),overhead press,,10,9.353515625,0,2,1300.0,130.0,1 Incline Day,
2017-12-05 22:56:50,0.0,0.0,Chin Up,chin up,,10,,0,1,0.0,0.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,0.0,Chin Up,chin up,,9,,0,2,585.0,65.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,0.0,Chin Up,chin up,,9,,0,3,585.0,65.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,0.0,Chin Up,chin up,,8,,0,4,560.0,70.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,0.0,Chin Up,chin up,,8,,0,5,560.0,70.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,0.0,Chin Up,chin up,,10,,0,6,250.0,25.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,48.73529411764706,Bicep Curl (Barbell),bicep curl,,14,9.74705882352941,0,1,700.0,50.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,48.73529411764706,Bicep Curl (Barbell),bicep curl,,14,9.74705882352941,0,2,700.0,50.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,1,2760.0,230.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,12,,0,2,3120.0,260.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,10,,0,3,2700.0,270.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,10,,0,4,2700.0,270.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,10,,0,5,2300.0,230.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,10,,0,6,2300.0,230.0,2 - Back Heavy Chins,
2017-12-05 22:56:50,0.0,0.0,Hammer seated row (CLOSE GRIP),hammer seated row,,10,,0,7,2300.0,230.0,2 - Back Heavy Chins,
2017-12-06 21:13:03,0.0,164.72602739726025,Squat (Barbell),squat,,5,8.904109589041095,0,1,925.0,185.0,1 - Heavy Squats,
2017-12-06 21:13:03,0.0,200.34246575342465,Squat (Barbell),squat,,5,8.904109589041095,0,2,1125.0,225.0,1 - Heavy Squats,
2017-12-06 21:13:03,0.0,244.8630136986301,Squat (Barbell),squat,,5,8.904109589041095,0,3,1375.0,275.0,1 - Heavy Squats,
2017-12-06 21:13:03,0.0,280.4794520547945,Squat (Barbell),squat,,5,8.904109589041095,0,4,1575.0,315.0,1 - Heavy Squats,
2017-12-06 21:13:03,0.0,311.6438356164383,Squat (Barbell),squat,,5,8.904109589041095,0,5,1750.0,350.0,1 - Heavy Squats,
2017-12-06 21:13:03,0.0,316.0958904109589,Squat (Barbell),squat,,5,8.904109589041095,0,6,1775.0,355.0,1 - Heavy Squats,
2017-12-06 21:13:03,0.0,320.54794520547944,Squat (Barbell),squat,,5,8.904109589041095,0,7,1800.0,360.0,1 - Heavy Squats,
2017-12-06 21:13:03,0.0,324.99999999999994,Squat (Barbell),squat,,5,8.904109589041095,0,8,1825.0,365.0,1 - Heavy Squats,
2017-12-06 21:13:03,0.0,0.0,Front Squat (Barbell),front squat,,4,,0,1,740.0,185.0,1 - Heavy Squats,
2017-12-06 21:13:03,0.0,0.0,Front Squat (Barbell),front squat,,4,,0,2,820.0,205.0,1 - Heavy Squats,
2017-12-06 21:13:03,0.0,0.0,Front Squat (Barbell),front squat,,4,,0,3,900.0,225.0,1 - Heavy Squats,
2017-12-06 21:13:03,0.0,0.0,Front Squat (Barbell),front squat,,4,,0,4,900.0,225.0,1 - Heavy Squats,
2017-12-06 21:13:03,0.0,0.0,Front Squat (Barbell),front squat,,3,,0,5,675.0,225.0,1 - Heavy Squats,
2017-12-07 20:30:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,6,,0,1,810.0,135.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,6,,0,2,810.0,135.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,6,,0,3,1110.0,185.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,6,,0,4,1350.0,225.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,6,,0,5,1350.0,225.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,6,,0,6,1350.0,225.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,6,,0,7,1410.0,235.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,0.0,Seated Shoulder  Press (Barbell),seated shoulder press,,6,,0,8,1410.0,235.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,0.0,Weighted dips,weighted dips,,11,,0,1,0.0,0.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,0.0,Weighted dips,weighted dips,,10,,0,2,0.0,0.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,0.0,Weighted dips,weighted dips,,10,,0,3,700.0,70.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,0.0,Weighted dips,weighted dips,,10,,0,4,930.0,93.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,0.0,Weighted dips,weighted dips,,10,,0,5,930.0,93.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,174.2977815699659,Bench Press (Barbell),bench press,,6,9.421501706484642,0,1,1110.0,185.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,230.82679180887376,Bench Press (Barbell),bench press,,6,9.421501706484642,0,2,1470.0,245.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,268.5127986348123,Bench Press (Barbell),bench press,,5,9.421501706484642,0,3,1425.0,285.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,268.5127986348123,Bench Press (Barbell),bench press,,6,9.421501706484642,0,4,1710.0,285.0,2 - Shoulders,
2017-12-07 20:30:37,0.0,268.5127986348123,Bench Press (Barbell),bench press,,6,9.421501706484642,0,5,1710.0,285.0,2 - Shoulders,
